,Height(Inches),Weight(Pounds)
10077,70.78006,119.5972
10078,67.46565,126.6369
10079,67.95071,147.4028
10080,67.32652,116.3942
10081,65.49287,130.1238
10082,67.64989,127.9459
10083,66.4175,137.3847
10084,68.52361,118.6287
10085,70.9931,139.3241
10086,68.27507,121.744
10087,68.72072,118.7503
10088,68.14922,122.1772
10089,66.32895,120.6915
10090,67.34775,126.0878
10091,69.17835,124.8283
10092,67.72085,135.3916
10093,67.78477,132.7538
10094,64.52209,128.4876
10095,68.67602,130.5971
10096,65.24442,109.9482
10097,65.99271,124.0657
10098,68.60453,126.4562
10099,64.62503,115.5461
10100,67.63678,130.1742
10101,70.36634,153.457
10102,68.7096,143.9246
10103,66.73859,128.1908
10104,65.80323,121.9802
10105,65.01409,133.769
10106,67.50667,121.3548
10107,67.70298,121.7608
10108,68.18064,133.3395
10109,67.08054,134.2481
10110,66.53602,133.3901
10111,70.85159,155.4236
10112,65.99732,132.6291
10113,69.65644,128.9009
10114,64.36495,113.6952
10115,68.51561,122.5108
10116,67.01001,132.9762
10117,68.65082,122.8115
10118,70.11761,120.1837
10119,67.66432,114.333
10120,67.54436,117.0024
10121,69.24622,135.6679
10122,64.70908,119.9401
10123,67.77202,118.5771
10124,67.88823,138.9753
10125,69.54154,125.8526
10126,69.92873,127.9198
10127,69.47751,135.3065
10128,67.55945,127.4039
10129,67.83063,132.731
10130,71.63342,133.7823
10131,66.93561,126.6451
10132,66.40984,115.8011
10133,67.25458,126.4183
10134,67.42176,119.9688
10135,66.89243,119.7186
10136,64.41136,124.1027
10137,68.08186,119.4421
10138,68.73489,121.9388
10139,66.84196,129.2855
10140,66.38618,124.5214
10141,65.80415,130.1618
10142,65.57517,122.5124
10143,68.65405,140.5776
10144,65.51063,126.527
10145,70.83038,133.8104
10146,65.4054,129.794
10147,71.85374,130.9334
10148,65.69257,124.2145
10149,64.50068,114.1913
10150,67.32663,142.5938
10151,68.82231,137.0983
10152,68.31438,138.8053
10153,68.89476,135.4686
10154,68.45037,122.0752
10155,70.38299,131.0126
10156,66.77655,131.643
10157,70.61416,127.9027
10158,67.99636,150.304
10159,63.91795,126.4849
10160,69.08168,123.5754
10161,67.94687,134.417
10162,66.41264,141.9618
10163,68.4113,114.6332
10164,69.17467,132.8267
10165,68.80945,126.7765
10166,67.98949,130.0852
10167,67.47425,120.9892
10168,69.37637,140.4862
10169,66.7457,119.6273
10170,71.81042,146.3814
10171,68.49779,128.8718
10172,66.22373,124.7247
10173,68.48338,127.7586
10174,67.48748,129.8294
10175,66.80122,124.956
10176,69.36031,117.2519
10177,69.44113,134.5996
10178,68.02891,119.5087
10179,65.4401,105.3289
10180,68.05522,130.0591
10181,65.44861,120.9266
10182,69.01128,130.4463
10183,66.13501,107.8115
10184,65.43462,115.348
10185,67.70555,121.7045
10186,72.00385,126.9701
10187,68.22827,122.7364
10188,67.97769,132.02
10189,69.6181,138.8191
10190,71.23192,131.4701
10191,66.21527,125.8998
10192,69.46816,130.0392
10193,67.16775,118.855
10194,67.92821,140.6105
10195,68.02041,120.0773
10196,63.16568,101.9022
10197,67.43271,113.1315
10198,67.57909,148.2058
10199,69.34236,130.11
10200,69.03935,128.1055
10201,66.5898,126.9651
10202,67.04732,142.3191
10203,70.93771,134.4353
10204,66.26707,100.585
10205,66.61921,121.9217
10206,68.54554,123.1625
10207,71.27733,126.1745
10208,68.28034,122.7293
10209,70.04241,149.3332
10210,68.7644,123.3415
10211,70.09987,135.2847
10212,70.42506,136.6994
10213,66.84364,119.8992
10214,70.89055,138.6481
10215,71.60107,138.3052
10216,65.51369,130.2502
10217,66.99057,106.9839
10218,68.35139,112.8812
10219,67.39169,131.0616
10220,68.985,127.1889
10221,66.60289,136.9817
10222,68.2832,124.3849
10223,65.51929,105.4043
10224,71.86969,142.1276
10225,66.19577,126.6438
10226,66.98863,132.0612
10227,64.22788,120.3019
10228,69.09806,138.3934
10229,68.00458,135.4125
10230,68.277,135.3096
10231,71.698,147.4595
10232,67.06982,104.1591
10233,66.98454,130.183
10234,70.71295,170.924
10235,66.30287,137.6953
10236,68.78265,126.7758
10237,69.2984,121.2638
10238,68.03691,107.9584
10239,67.27286,141.7463
10240,61.93152,85.2904
10241,68.44672,134.0838
10242,65.52171,121.4215
10243,68.73061,123.9749
10244,70.32188,119.7992
10245,70.72616,136.5876
10246,67.23886,142.0396
10247,67.42973,115.9108
10248,66.44447,119.4981
10249,65.92998,112.2153
10250,68.45982,123.3502
10251,69.43594,134.1796
10252,65.32774,121.3348
10253,67.30054,126.6744
10254,67.6736,125.3719
10255,67.76707,114.1675
10256,66.39375,121.5455
10257,70.14848,116.3663
10258,67.81882,129.6804
10259,68.92743,129.8436
10260,69.97517,135.5642
10261,65.96101,117.1969
10262,68.8375,128.1107
10263,67.46994,121.8602
10264,65.67254,132.8915
10265,72.42515,129.0739
10266,66.33452,127.956
10267,68.16377,145.4734
10268,68.80719,142.8541
10269,67.89934,117.397
10270,69.75835,122.7009
10271,67.65443,133.8413
10272,66.06129,132.3972
10273,68.07253,134.6856
10274,65.00025,118.8709
10275,67.95845,127.4662
10276,68.88694,122.875
10277,65.41879,120.3438
10278,68.1777,120.0616
10279,70.3772,126.5767
10280,68.11999,116.4353
10281,68.35276,124.8255
10282,69.42068,131.768
10283,67.65704,104.6366
10284,67.9709,133.9997
10285,65.89416,113.7654
10286,67.92834,129.1861
10287,67.67419,133.0796
10288,67.17717,112.4891
10289,70.64743,122.3352
10290,71.01751,130.6425
10291,65.9993,115.9772
10292,66.66578,128.0432
10293,64.56593,102.0383
10294,64.96159,107.4868
10295,68.93317,126.2217
10296,68.6422,138.0343
10297,68.77736,154.8517
10298,66.67804,139.1714
10299,67.99234,133.4281
10300,67.73219,120.8693
10301,68.88114,127.9823
10302,67.81179,142.3762
10303,72.26487,136.5009
10304,70.06893,117.0553
10305,66.14966,131.4211
10306,68.69605,133.577
10307,68.47571,131.9537
10308,68.37802,119.9539
10309,68.87878,119.3971
10310,65.80924,112.8845
10311,69.2799,152.5435
10312,67.01129,127.7649
10313,68.20847,112.9406
10314,68.68965,134.1251
10315,66.05144,119.3036
10316,69.09455,127.3372
10317,68.86576,112.7935
10318,67.87248,127.7199
10319,67.02254,114.1688
10320,64.26864,112.2987
10321,69.22231,127.7632
10322,69.18516,115.089
10323,69.28583,146.5881
10324,67.54616,128.8973
10325,67.27501,155.8189
10326,68.14682,124.0938
10327,68.11154,119.0578
10328,68.00907,145.3193
10329,66.10884,127.8689
10330,74.36328,164.6643
10331,69.87349,137.2025
10332,64.30282,118.0081
10333,68.1745,154.0079
10334,68.00916,125.3284
10335,68.13485,119.87
10336,66.8495,110.174
10337,68.04704,131.5455
10338,68.95045,129.1584
10339,67.56709,112.434
10340,66.34841,109.9387
10341,67.87075,135.8476
10342,67.06849,118.8617
10343,67.23477,114.1638
10344,69.6254,131.1821
10345,66.96018,134.7602
10346,68.90732,144.3025
10347,71.60814,144.5143
10348,65.20502,118.2572
10349,67.72312,123.8437
10350,65.36188,117.1863
10351,71.26753,125.0196
10352,65.11686,117.0472
10353,71.23323,145.6988
10354,66.98585,109.8113
10355,68.98353,127.9516
10356,67.07174,126.4042
10357,69.87863,141.4678
10358,66.15177,111.9139
10359,67.17694,120.6343
10360,66.65138,111.267
10361,67.02613,131.52
10362,69.05469,134.6582
10363,70.30558,130.5531
10364,69.15782,137.8314
10365,67.70344,108.9052
10366,68.77537,138.0502
10367,68.18873,127.1719
10368,67.00131,129.8178
10369,72.68545,124.1497
10370,67.1693,126.4281
10371,68.52314,146.2621
10372,65.75194,116.2159
10373,69.40466,127.6167
10374,67.27594,131.5767
10375,66.33031,118.3779
10376,66.81347,121.6926
10377,68.20959,128.8569
10378,66.85651,105.9897
10379,68.28564,123.0402
10380,68.86183,134.6779
10381,70.22727,120.4772
10382,68.51085,125.3584
10383,68.12993,108.1225
10384,67.45958,133.6881
10385,67.95057,132.93
10386,70.41003,132.8924
10387,68.82861,132.9931
10388,70.88474,132.2668
10389,70.23488,131.4445
10390,65.12636,122.1146
10391,70.7406,128.0491
10392,68.1794,126.5975
10393,66.28166,132.7775
10394,68.59748,135.9033
10395,66.23597,119.438
10396,67.42763,112.0482
10397,70.93428,134.7475
10398,68.2984,121.2823
10399,66.51911,135.1788
10400,67.50653,126.2248
10401,71.31381,144.7622
10402,67.86603,137.0526
10403,68.4164,127.039
10404,70.70831,132.575
10405,67.2978,98.74301
10406,66.98357,120.0619
10407,65.73548,135.6257
10408,63.46952,109.7989
10409,72.31104,152.7759
10410,66.5271,126.2462
10411,65.98844,129.6398
10412,65.54355,114.8749
10413,69.63987,126.6245
10414,69.35826,133.0021
10415,67.58203,107.7908
10416,70.18844,131.0572
10417,67.913,131.565
10418,65.9935,116.3407
10419,68.45079,127.9629
10420,67.8761,132.2874
10421,68.20301,122.2456
10422,68.02558,121.6909
10423,70.11194,130.6004
10424,69.95523,145.4424
10425,70.2156,147.6645
10426,70.92745,129.8921
10427,64.90177,111.0552
10428,65.83748,120.8376
10429,67.36794,131.8412
10430,65.16759,127.1526
10431,65.57954,121.4738
10432,69.5881,128.133
10433,69.20122,139.1962
10434,68.24975,138.9947
10435,70.38081,133.4191
10436,68.32966,133.8127
10437,64.35599,133.6729
10438,66.98202,120.6984
10439,69.39666,126.7731
10440,66.24724,99.07691
10441,70.81716,137.0278
10442,72.21471,135.0052
10443,69.06657,142.6149
10444,70.86115,130.7419
10445,73.33584,133.4109
10446,69.71521,133.5603
10447,68.7218,134.5512
10448,70.15159,143.2453
10449,71.07028,128.1241
10450,68.77062,145.2039
10451,69.30497,114.185
10452,69.12822,147.1321
10453,68.91395,132.5095
10454,67.71189,129.3881
10455,63.00544,116.1438
10456,68.7807,128.5783
10457,63.02884,96.47744
10458,68.89673,136.2149
10459,66.21931,132.252
10460,68.06832,141.576
10461,67.57157,128.3205
10462,66.11571,136.9935
10463,66.22051,106.2064
10464,64.08406,111.7218
10465,66.77064,108.8598
10466,67.33892,133.2337
10467,65.75905,140.6289
10468,69.00995,141.837
10469,69.17655,139.7818
10470,65.96052,102.3802
10471,64.14294,115.0981
10472,67.01845,119.8016
10473,68.14749,128.0245
10474,67.35561,119.2536
10475,66.94659,129.5847
10476,69.23785,124.8157
10477,64.77966,89.64885
10478,69.54866,125.9774
10479,68.95676,124.3441
10480,68.80266,138.0014
10481,69.31999,131.6757
10482,72.35849,139.2038
10483,66.13184,118.5572
10484,67.77688,117.444
10485,68.65699,107.8873
10486,67.91922,131.6555
10487,70.34445,131.6005
10488,71.06425,152.8456
10489,68.3927,123.4257
10490,66.79712,131.5125
10491,64.93783,103.7577
10492,70.14231,117.884
10493,64.00875,104.3435
10494,69.51978,129.9665
10495,66.94273,117.6676
10496,70.87794,149.1428
10497,65.24649,116.9904
10498,69.49131,126.0984
10499,68.08959,128.0709
10500,70.65463,149.4745
10501,64.93386,96.67888
10502,68.70534,124.5106
10503,67.11498,119.0296
10504,70.00068,140.9303
10505,72.37892,156.8464
10506,68.172,115.1333
10507,67.24574,135.0178
10508,66.04961,127.901
10509,64.85955,115.5248
10510,69.52955,130.5978
10511,68.82408,132.1751
10512,69.41921,137.9209
10513,69.05841,111.3935
10514,68.89369,119.6711
10515,68.73216,130.2555
10516,69.49069,132.1774
10517,64.10059,121.0721
10518,68.30462,142.3127
10519,68.71525,114.003
10520,65.69719,107.6348
10521,68.09404,115.4798
10522,66.51622,135.7521
10523,68.52534,133.3322
10524,69.20887,135.9792
10525,67.70321,120.999
10526,68.15955,130.7498
10527,67.18814,106.7904
10528,68.50904,119.4901
10529,66.51943,138.5418
10530,66.27868,115.6044
10531,67.47904,114.978
10532,67.17176,134.8531
10533,70.21021,141.9264
10534,66.48457,113.2493
10535,67.38335,139.6947
10536,69.63142,147.2102
10537,69.05892,145.238
10538,67.73576,99.74502
10539,68.0427,127.537
10540,70.50652,143.0547
10541,68.61607,122.2814
10542,70.54593,142.2969
10543,65.89082,118.0925
10544,71.21608,157.4503
10545,68.20518,114.4749
10546,67.74012,138.1428
10547,66.26527,110.327
10548,65.53319,105.8284
10549,66.51322,113.1916
10550,67.35638,131.4344
10551,70.30591,133.8064
10552,67.04142,112.9803
10553,67.7369,110.5975
10554,69.66034,140.415
10555,69.98999,148.9512
10556,66.79277,127.3793
10557,66.00918,133.9975
10558,66.62111,130.0858
10559,69.74276,132.0686
10560,66.16467,131.0357
10561,70.20538,132.2909
10562,68.60463,135.4929
10563,70.62429,111.8873
10564,66.94547,119.7758
10565,70.34761,121.937
10566,65.49205,108.3441
10567,68.89339,128.0101
10568,66.19965,125.1485
10569,66.36441,123.1231
10570,66.77807,137.3777
10571,68.09728,120.4912
10572,68.22134,149.196
10573,70.09705,139.6371
10574,72.1712,128.1616
10575,68.84442,143.5309
10576,69.66256,136.6815
10577,68.7237,132.2889
10578,65.52882,129.2356
10579,70.69497,127.5854
10580,67.00435,119.8816
10581,67.55287,121.7881
10582,68.9392,118.0553
10583,66.89064,129.4493
10584,66.87923,132.1593
10585,69.27991,130.8975
10586,68.63068,112.5824
10587,66.02106,134.9502
10588,67.31835,126.3568
10589,70.64068,121.9356
10590,66.5818,131.6912
10591,66.24792,126.2204
10592,65.96918,126.7294
10593,66.08834,130.1595
10594,68.74671,126.0762
10595,68.38332,152.4418
10596,64.73972,122.4279
10597,68.56976,135.6351
10598,67.50394,124.7759
10599,69.83182,132.6278
10600,66.93919,131.6494
10601,67.87115,117.8922
10602,66.38765,127.8206
10603,66.71594,114.609
10604,69.92883,160.4871
10605,65.60065,116.6834
10606,68.94104,132.7443
10607,67.35421,116.3161
10608,69.2689,126.223
10609,64.78382,124.4218
10610,69.00289,131.0501
10611,67.94108,149.5679
10612,69.77799,127.8931
10613,68.26272,127.9975
10614,68.02075,131.2079
10615,69.04822,113.5618
10616,67.98576,137.0912
10617,63.50795,114.8749
10618,69.56909,127.9663
10619,69.10658,119.2041
10620,69.17856,134.1517
10621,67.06151,120.7166
10622,70.89432,131.7651
10623,69.36734,137.5629
10624,66.55432,124.5989
10625,68.00765,129.6789
10626,67.29039,115.1226
10627,66.88356,118.4508
10628,73.22072,137.0768
10629,66.95094,128.8915
10630,65.93861,117.8413
10631,68.06028,98.9001
10632,65.9792,140.0098
10633,69.32477,138.604
10634,68.01965,116.1544
10635,73.88574,135.9816
10636,68.7284,128.3036
10637,66.98669,129.6223
10638,67.65185,147.7052
10639,66.73298,138.5239
10640,67.57886,105.3225
10641,70.88703,139.6806
10642,68.64071,134.5343
10643,66.38501,128.8816
10644,67.74524,128.6228
10645,69.42469,137.1312
10646,64.21102,113.6698
10647,69.04355,135.6615
10648,68.44013,143.8953
10649,69.86939,123.235
10650,67.27641,112.1723
10651,69.26705,121.2725
10652,65.83018,129.2681
10653,66.56855,129.3466
10654,66.89784,137.6947
10655,69.58798,113.665
10656,69.61101,136.2898
10657,67.90062,136.0332
10658,66.4422,129.4758
10659,70.1338,134.4689
10660,67.24137,134.0858
10661,71.40024,118.804
10662,68.81761,116.5307
10663,66.00638,120.3
10664,66.82919,125.1578
10665,66.77789,123.6758
10666,64.55809,113.8706
10667,67.49962,137.1728
10668,72.09703,134.2724
10669,71.48656,105.5331
10670,67.70221,130.5761
10671,69.02373,114.3528
10672,66.73813,119.0173
10673,64.09479,107.0877
10674,69.55031,115.7306
10675,67.28152,131.3143
10676,70.83864,142.2989
10677,65.30751,119.7157
10678,68.17705,126.0792
10679,67.49175,109.8464
10680,67.69924,123.8695
10681,68.89262,138.0155
10682,66.69777,121.1209
10683,68.02164,131.326
10684,72.32382,130.0773
10685,67.89736,119.9817
10686,65.94463,100.5898
10687,68.43859,137.938
10688,68.34332,129.9947
10689,67.50727,112.6174
10690,65.73491,115.5253
10691,68.45227,122.7969
10692,68.09452,112.6967
10693,66.87642,111.7273
10694,68.78042,118.6681
10695,67.76232,117.16
10696,66.92622,133.9616
10697,70.4839,122.8518
10698,66.90481,126.6455
10699,67.21178,155.0082
10700,67.93338,119.7698
10701,69.36009,138.4303
10702,67.2037,129.3922
10703,66.11772,113.1732
10704,68.87141,141.5641
10705,72.13664,129.6934
10706,66.47378,121.8011
10707,67.44181,136.2936
10708,66.45604,133.1168
10709,64.93446,113.589
10710,71.13511,151.4674
10711,68.14569,130.1973
10712,69.80663,131.1705
10713,69.09198,126.1547
10714,70.73962,141.7215
10715,69.69246,135.3223
10716,67.18323,137.3825
10717,70.75638,123.4866
10718,70.79804,125.7816
10719,67.59872,128.558
10720,69.14817,153.3639
10721,68.47791,137.359
10722,71.2696,145.0339
10723,69.58091,131.7444
10724,67.99813,118.223
10725,67.12516,126.1205
10726,66.94553,118.117
10727,69.35076,141.2216
10728,68.86773,136.9215
10729,67.19725,136.8241
10730,66.15149,123.9501
10731,67.66962,135.2617
10732,63.29618,111.4056
10733,71.77485,145.7175
10734,70.76918,134.8925
10735,65.76134,110.0183
10736,69.57368,136.346
10737,69.7701,111.5563
10738,71.90393,141.4574
10739,71.83818,139.7878
10740,69.74181,124.4227
10741,65.40817,122.8072
10742,69.73609,152.6969
10743,68.05785,115.7184
10744,65.56584,101.7955
10745,68.58632,121.2848
10746,70.5479,121.361
10747,68.62838,116.4417
10748,67.30469,125.7158
10749,67.86793,132.4746
10750,68.18436,111.6939
10751,67.12433,123.5312
10752,67.50781,127.5459
10753,69.74866,136.4338
10754,65.94502,119.3141
10755,66.03597,116.2143
10756,66.74873,136.2302
10757,69.30449,118.5162
10758,69.05283,144.8074
10759,68.50867,133.9436
10760,66.63013,118.1453
10761,68.67406,124.6569
10762,69.93061,138.8325
10763,69.11316,151.1101
10764,67.21939,132.8338
10765,68.94888,115.6681
10766,71.6822,138.0712
10767,67.7161,120.4559
10768,66.04065,129.7117
10769,69.56767,129.7364
10770,67.04789,136.4177
10771,66.11294,104.4748
10772,67.56696,117.3571
10773,68.2101,119.4079
10774,69.0425,127.1652
10775,65.20788,132.5724
10776,66.56896,135.5198
10777,69.09239,144.5847
10778,67.34629,118.7027
10779,67.37558,120.6235
10780,69.39824,138.4163
10781,69.52151,145.1544
10782,68.78586,139.9157
10783,66.75113,111.2522
10784,65.84981,136.9029
10785,66.74378,112.7127
10786,69.8469,150.5891
10787,69.66479,144.4128
10788,70.61706,122.7131
10789,64.87192,127.745
10790,68.09578,123.5007
10791,64.12978,125.8286
10792,69.1366,152.2569
10793,70.70527,133.3353
10794,66.38376,115.6821
10795,66.95437,128.1657
10796,69.3349,131.2696
10797,67.6326,123.7498
10798,68.67163,112.0543
10799,66.97528,133.7971
10800,69.32415,118.631
10801,68.65077,117.349
10802,69.52713,130.0545
10803,67.5071,120.5993
10804,68.41559,130.557
10805,67.18894,119.2439
10806,67.64362,129.8738
10807,67.63143,111.9499
10808,71.0885,144.0961
10809,66.35595,135.0814
10810,66.55633,125.1865
10811,69.48096,144.4402
10812,72.13324,141.1153
10813,68.37214,130.76
10814,65.24215,107.3398
10815,68.35973,122.4447
10816,67.12836,123.7953
10817,70.71221,129.5686
10818,70.10355,147.6963
10819,69.91417,128.8815
10820,67.03445,118.5148
10821,68.48906,135.0043
10822,62.50449,126.834
10823,66.28271,122.121
10824,71.18243,147.7423
10825,64.96701,118.9745
10826,66.83755,119.1425
10827,69.31263,143.318
10828,68.00003,124.0098
10829,70.93041,138.5522
10830,69.55078,127.6665
10831,67.04168,125.6018
10832,66.68499,126.4684
10833,66.96568,144.4394
10834,66.45649,106.8881
10835,69.38291,114.7144
10836,68.39972,131.8536
10837,65.99324,118.3222
10838,68.32092,136.5044
10839,69.10337,130.0111
10840,68.42546,121.4558
10841,68.20753,133.0912
10842,67.8287,126.2769
10843,66.20781,123.2416
10844,70.02744,132.5108
10845,72.33837,146.1178
10846,69.07669,133.8041
10847,63.47989,109.4272
10848,68.39232,132.9664
10849,66.38785,107.8609
10850,66.35839,141.0786
10851,67.90974,127.899
10852,67.99457,135.2005
10853,69.33638,116.2041
10854,67.60547,134.3536
10855,67.39241,118.188
10856,65.40662,138.0298
10857,67.08266,125.0373
10858,66.1459,117.1214
10859,69.02208,147.0445
10860,65.41424,118.1839
10861,62.44899,97.60294
10862,66.46524,116.9524
10863,70.5789,125.9388
10864,67.11866,129.8029
10865,69.02602,117.0323
10866,65.29178,103.3172
10867,67.25249,122.7412
10868,67.7796,135.983
10869,70.45204,127.5806
10870,71.466,136.1768
10871,67.65154,114.2668
10872,67.83536,133.7095
10873,67.38724,124.5322
10874,67.91087,122.5197
10875,65.85116,119.9984
10876,70.53984,145.7572
10877,65.54683,127.3529
10878,66.72193,124.4206
10879,68.08321,142.2061
10880,69.15879,133.4787
10881,66.47756,121.2549
10882,64.37265,111.2446
10883,72.18026,145.5891
10884,69.04682,141.238
10885,66.6879,132.1882
10886,67.05403,116.8532
10887,66.72188,114.0862
10888,67.90779,121.8853
10889,70.29567,135.9697
10890,70.14594,155.0147
10891,64.90698,106.2489
10892,68.15533,155.6542
10893,69.76311,132.7484
10894,65.19432,125.919
10895,68.60431,130.8794
10896,68.31467,139.5657
10897,69.28143,124.0809
10898,66.72096,120.1462
10899,66.2546,136.0814
10900,70.41851,126.6505
10901,69.15107,122.1065
10902,65.90954,119.7513
10903,68.92271,123.6162
10904,68.88487,130.892
10905,64.58076,150.6921
10906,66.58124,120.6348
10907,65.38313,115.8133
10908,68.45964,104.5201
10909,68.08292,106.1436
10910,67.98588,124.5469
10911,65.43668,96.64915
10912,68.35283,145.9472
10913,69.59921,141.6018
10914,67.76728,122.9415
10915,66.54611,128.5828
10916,67.40557,129.7861
10917,71.61858,150.7782
10918,69.78806,140.5096
10919,65.46436,108.0159
10920,69.84842,146.8392
10921,67.59114,126.3141
10922,65.39097,130.7129
10923,69.16565,114.3258
10924,70.8537,139.41
10925,69.64932,137.3018
10926,69.75493,121.4986
10927,67.29615,126.7282
10928,68.00311,103.2192
